0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0.355,0.834,6.095
2,1,0.34,1.503,3.403
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,0.142,5.181,16.834
2,2,0.214,1.282,7.392
2,2,0.239,4.044,7.017
2,2,0.144,1.101,6.616
