instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.232106468640268,None,-0.06481481481481481,-0.44907407407407407,1,0,0,text_2,0.008450268185697496,None,,,,,,,,,,,,1,001,2019_Nov_02_1844,tg_main,3.2.4,60.33237805451038,
,,,,,,,,,,9.232106468640268,None,9.71747238340322,None,-0.04814814814814815,-0.08333333333333333,1,0,0,0.011411446146667004,None,1,001,2019_Nov_02_1844,tg_main,3.2.4,60.33237805451038,
