instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
988.2405174000305,None,-0.1388888888888889,-0.44351851851851853,1,0,0,text_2,0.009674460394307971,None,,,,,,,,,,,,1,001,2019_Nov_06_0659,tg_dr_set1,3.2.4,60.164127736494045,
,,,,,,,,,,988.2405174000305,None,989.31808430003,None,-0.008333333333333333,0.001851851851851852,1,0,0,0.0012965200003236532,None,1,001,2019_Nov_06_0659,tg_dr_set1,3.2.4,60.164127736494045,
