instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15.79452900000615,None,-0.03981481481481482,-0.4638888888888889,1,0,0,text_2,0.0028666593425441533,None,,,,,,,,,,,,1,001,2019_Nov_04_2251,tg_main,3.2.4,59.887626865792306,
,,,,,,,,,,15.79452900000615,None,17.02189490001183,None,-0.07962962962962963,-0.03796296296296296,1,0,0,0.01244063998456113,None,1,001,2019_Nov_04_2251,tg_main,3.2.4,59.887626865792306,
