instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
32.71385639999062,None,-0.2101851851851852,-0.44814814814814813,1,0,0,text_2,0.011238940176554024,None,,,,,,,,,,,,5,001,2019_Nov_06_1502,tg_dr_set2,3.2.4,60.07196622503998,
,,,,,,,,,,32.71385639999062,None,38.680094600014854,None,-0.07962962962962963,-0.032407407407407406,1,0,0,0.01059587998315692,None,5,001,2019_Nov_06_1502,tg_dr_set2,3.2.4,60.07196622503998,
