instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one_7.started,one_7.stopped,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,mouse_9.started,mouse_9.stopped,two_7.started,two_7.stopped,three_7.started,three_7.stopped,seven_7.started,seven_7.stopped,eight_7.started,eight_7.stopped,nine_7.started,nine_7.stopped,four_7.started,four_7.stopped,five_7.started,five_7.stopped,six_7.started,six_7.stopped,ten_7.started,ten_7.stopped,eleven_7.started,eleven_7.stopped,twelve_7.started,twelve_7.stopped,gram01_4.started,gram01_4.stopped,gram02_4.started,gram02_4.stopped,gram03_4.started,gram03_4.stopped,gram04_4.started,gram04_4.stopped,gram05_4.started,gram05_4.stopped,gram06_4.started,gram06_4.stopped,gram07_4.started,gram07_4.stopped,gram08_4.started,gram08_4.stopped,gram09_4.started,gram09_4.stopped,gram10_4.started,gram10_4.stopped,gram11_4.started,gram11_4.stopped,gram12_4.started,gram12_4.stopped,easy_succ_7.started,easy_succ_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
51.399153999984264,None,-0.06574074074074074,-0.44722222222222224,1,0,0,text_2,0.009171997895464301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0701,tg_dr_set1,3.2.4,59.85124571692576,
,,,,,,,,,,51.399153999984264,None,55.01704589999281,None,-0.08425925925925926,-0.4462962962962963,1,0,0,0.009923649951815605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0701,tg_dr_set1,3.2.4,59.85124571692576,
,,,,,,,,,,,,,,,,,,,,,71.20615939999698,None,-0.21944444444444444,-0.011111111111111112,1,0,0,easy_succ_7,0.010915549995843321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0701,tg_dr_set1,3.2.4,59.85124571692576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,71.20615939999698,None,,,,,,,
