instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
21.81638960004784,None,-0.21574074074074073,-0.4638888888888889,1,0,0,text_2,0.016353878600057214,None,,,,,,,,,,,,1,001,2019_Nov_06_0641,tg_dr_set1,3.2.4,59.74936336794632,
,,,,,,,,,,21.81638960004784,None,23.807905000052415,None,0.003703703703703704,-0.022222222222222223,1,0,0,0.010947539994958788,None,1,001,2019_Nov_06_0641,tg_dr_set1,3.2.4,59.74936336794632,
