instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,tangram1.started,tangram1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10.700603704317473,None,0.11388888888888889,-0.4546296296296296,1,0,0,text_2,0.014882461866363883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2247,tg_main,3.2.4,60.02909567431292,
,,,,,,,,,,10.700603704317473,None,12.030235280864872,None,-0.05462962962962963,-0.08148148148148149,1,0,0,0.013168742530979216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2247,tg_main,3.2.4,60.02909567431292,
,,,,,,,,,,,,,,,,,,,,,13.139479489880614,None,-0.009259259259259259,-0.025,1,0,0,continue_text,0.013341115671209991,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2247,tg_main,3.2.4,60.02909567431292,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,13.139479489880614,None,,,,,,,
