instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,gram01.started,gram01.stopped,gram02.started,gram02.stopped,gram03.started,gram03.stopped,gram04.started,gram04.stopped,gram05.started,gram05.stopped,gram06.started,gram06.stopped,gram07.started,gram07.stopped,gram08.started,gram08.stopped,gram09.started,gram09.stopped,gram10.started,gram10.stopped,gram11.started,gram11.stopped,gram12.started,gram12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.758822499999951,None,-0.08888888888888889,-0.4648148148148148,1,0,0,text_2,0.005959699996310519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_1725,tg_main,3.2.4,59.84580130770436,
,,,,,,,,,,8.758822499999951,None,10.957742299997335,None,-0.025,-0.021296296296296296,1,0,0,0.011688959999446524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_1725,tg_main,3.2.4,59.84580130770436,
,,,,,,,,,,,,,,,,,,,,,12.023109399997338,None,0.03611111111111111,0.001851851851851852,1,0,0,continue_text,0.013788060001388658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_1725,tg_main,3.2.4,59.84580130770436,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.023109399997338,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,12.288130199998704,None,,,,,,,
