instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,finish_trial1.started,finish_trial1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.871390260872431,None,-0.05925925925925926,-0.44907407407407407,1,0,0,text_2,0.009278229204937816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1826,tg_main,3.2.4,59.78979520064996,
,,,,,,,,,,9.871390260872431,None,10.523885917384177,None,-0.12129629629629629,0.09166666666666666,1,0,0,0.010830383747816086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1826,tg_main,3.2.4,59.78979520064996,
,,,,,,,,,,,,,,,,,,,,,12.270287413848564,None,-0.6703703703703704,0.29074074074074074,1,0,0,one,0.012089902651496232,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1826,tg_main,3.2.4,59.78979520064996,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,12.270287413848564,None,,,,,,,
