instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
17.107341846218333,None,-0.11851851851851852,-0.4546296296296296,1,0,0,text_2,0.005315408343449235,None,,,,,,,,,,,,1,001,2019_Nov_03_0012,tg_main,3.2.4,59.83843955275014,
,,,,,,,,,,17.107341846218333,None,21.207475876319222,None,-0.03333333333333333,-0.2222222222222222,1,0,0,0.0024862129939720035,None,1,001,2019_Nov_03_0012,tg_main,3.2.4,59.83843955275014,
