instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,gram01.started,gram01.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14.074185323319398,None,-0.0712962962962963,-0.4527777777777778,1,0,0,text_2,0.004660903476178646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0004,tg_main,3.2.4,60.38460612245365,
,,,,,,,,,,14.074185323319398,None,15.440002753399312,None,0.10185185185185185,-0.058333333333333334,1,0,0,0.010028478573076427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0004,tg_main,3.2.4,60.38460612245365,
,,,,,,,,,,,,,,,,,,,,,16.635204293532297,None,0.012962962962962963,0.012037037037037037,1,0,0,continue_text,0.014311070437543094,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0004,tg_main,3.2.4,60.38460612245365,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,16.635204293532297,None,,,,,,,
