instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,tangram1.started,tangram1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14.155439085094258,None,0.000925925925925926,-0.44074074074074077,1,0,0,text_2,0.012892603524960577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2244,tg_main,3.2.4,60.07463984653975,
,,,,,,,,,,14.155439085094258,None,16.667095608543605,None,0.11203703703703703,-0.06851851851851852,1,0,0,0.008558186353184283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2244,tg_main,3.2.4,60.07463984653975,
,,,,,,,,,,,,,,,,,,,,,17.994036911753938,None,-0.06574074074074074,0.002777777777777778,1,0,0,continue_text,0.004966225009411573,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2244,tg_main,3.2.4,60.07463984653975,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,None,17.994036911753938,19.002680602134205,,,,,,,
