instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.92006947263144,None,-0.09351851851851851,-0.4740740740740741,1,0,0,text_2,0.011902965838089585,None,,,,,,,,,,,,1,001,2019_Nov_02_1843,tg_main,3.2.4,59.909206494732466,
,,,,,,,,,,8.92006947263144,None,9.872985992813483,None,-0.18981481481481483,-0.04814814814814815,1,0,0,0.011064196703955531,None,1,001,2019_Nov_02_1843,tg_main,3.2.4,59.909206494732466,
