instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.32594461075496,None,-0.011111111111111112,-0.4722222222222222,1,0,0,text_2,0.009697044035419822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1700,tg_main,3.2.4,59.02091469515408,
,,,,,,,,,,9.32594461075496,None,10.000072817667387,None,-0.03333333333333333,-0.14907407407407408,1,0,0,0.01066051353700459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1700,tg_main,3.2.4,59.02091469515408,
,,,,,,,,,,,,,,,,,,,,,11.065394290839322,None,-0.6925925925925925,0.2851851851851852,1,0,0,one,0.013255213620141149,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1700,tg_main,3.2.4,59.02091469515408,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,11.065394290839322,None,,,,,,,
