trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,this_trial,tangram_set,instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.352533300007053,None,-0.07592592592592592,-0.43425925925925923,1,0,0,text_2,0.00724012002319796,None,,,,,,,,,,,,1,001,2019_Nov_03_2046,tg_main,3.2.4,60.050899143440994,
,,,,,,,,,,,,,,,,15.352533300007053,None,17.601249300001655,None,-0.08611111111111111,-0.17685185185185184,1,0,0,0.011409639999328647,None,1,001,2019_Nov_03_2046,tg_main,3.2.4,60.050899143440994,
