instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,gram01.started,gram01.stopped,gram02.started,gram02.stopped,gram03.started,gram03.stopped,gram04.started,gram04.stopped,gram05.started,gram05.stopped,gram06.started,gram06.stopped,gram07.started,gram07.stopped,gram08.started,gram08.stopped,gram09.started,gram09.stopped,gram10.started,gram10.stopped,gram11.started,gram11.stopped,gram12.started,gram12.stopped,easy_succ.started,easy_succ.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.919013500009896,None,-0.05555555555555555,-0.46111111111111114,0,0,1,text_2,0.0011691199033521116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_05_0132,tg_main,3.2.4,59.66569311466434,
,,,,,,,,,,9.919013500009896,None,10.282945899991319,None,-0.06296296296296296,-0.020370370370370372,1,0,0,0.012987119989702478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_05_0132,tg_main,3.2.4,59.66569311466434,
,,,,,,,,,,,,,,,,,,,,,11.841441299999133,None,-0.009259259259259259,-0.011111111111111112,1,0,0,continue_text,0.012319820001721382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_05_0132,tg_main,3.2.4,59.66569311466434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,11.841441299999133,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,12.161604799999623,None,,,,,,,
