instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,gram01.started,gram01.stopped,gram02.started,gram02.stopped,gram03.started,gram03.stopped,gram04.started,gram04.stopped,gram05.started,gram05.stopped,gram06.started,gram06.stopped,gram07.started,gram07.stopped,gram08.started,gram08.stopped,gram09.started,gram09.stopped,gram10.started,gram10.stopped,gram11.started,gram11.stopped,gram12.started,gram12.stopped,easy_succ.started,easy_succ.stopped,one_7.started,one_7.stopped,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,mouse_9.started,mouse_9.stopped,two_7.started,two_7.stopped,three_7.started,three_7.stopped,seven_7.started,seven_7.stopped,eight_7.started,eight_7.stopped,nine_7.started,nine_7.stopped,four_7.started,four_7.stopped,five_7.started,five_7.stopped,six_7.started,six_7.stopped,ten_7.started,ten_7.stopped,eleven_7.started,eleven_7.stopped,twelve_7.started,twelve_7.stopped,gram01_4.started,gram01_4.stopped,gram02_4.started,gram02_4.stopped,gram03_4.started,gram03_4.stopped,gram04_4.started,gram04_4.stopped,gram05_4.started,gram05_4.stopped,gram06_4.started,gram06_4.stopped,gram07_4.started,gram07_4.stopped,gram08_4.started,gram08_4.stopped,gram09_4.started,gram09_4.stopped,gram10_4.started,gram10_4.stopped,gram11_4.started,gram11_4.stopped,gram12_4.started,gram12_4.stopped,easy_succ_7.started,easy_succ_7.stopped,one_2.started,one_2.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_4.started,mouse_4.stopped,two_2.started,two_2.stopped,three_2.started,three_2.stopped,seven_2.started,seven_2.stopped,eight_2.started,eight_2.stopped,nine_2.started,nine_2.stopped,four_2.started,four_2.stopped,five_2.started,five_2.stopped,six_2.started,six_2.stopped,ten_2.started,ten_2.stopped,eleven_2.started,eleven_2.stopped,twelve_2.started,twelve_2.stopped,gram01_2.started,gram01_2.stopped,gram02_2.started,gram02_2.stopped,gram03_2.started,gram03_2.stopped,gram04_2.started,gram04_2.stopped,gram05_2.started,gram05_2.stopped,gram06_2.started,gram06_2.stopped,gram07_2.started,gram07_2.stopped,gram08_2.started,gram08_2.stopped,gram09_2.started,gram09_2.stopped,gram10_2.started,gram10_2.stopped,gram11_2.started,gram11_2.stopped,gram12_2.started,gram12_2.stopped,easy_succ_2.started,easy_succ_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
33.03960570000345,None,-0.09166666666666666,-0.45555555555555555,1,0,0,text_2,0.014855420042295009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0437,tg_dr_set1,3.2.4,59.92846938542289,
,,,,,,,,,,33.03960570000345,None,42.75125530001242,None,0.040740740740740744,-0.05,1,0,0,0.009842580009717494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0437,tg_dr_set1,3.2.4,59.92846938542289,
,,,,,,,,,,,,,,,,,,,,,43.88422740000533,None,-0.28425925925925927,-0.004629629629629629,1,0,0,easy_succ,0.013384879974182695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0437,tg_dr_set1,3.2.4,59.92846938542289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,43.88422740000533,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,44.12779509997927,None,45.944538399984594,None,-0.3212962962962963,-0.012962962962962963,1,0,0,easy_succ,0.01367607997963205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0437,tg_dr_set1,3.2.4,59.92846938542289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,45.944538399984594,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,46.058846800005995,None,55.018696299986914,None,-0.3212962962962963,-0.014814814814814815,1,0,0,easy_succ_2,0.013277779973577708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_06_0437,tg_dr_set1,3.2.4,59.92846938542289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.018696299986914,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,55.233625900000334,None,,,,,,,
