instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,tangram1.started,tangram1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
20.36288594803773,None,0.022222222222222223,-0.45185185185185184,1,0,0,text_2,0.005960812559351325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2245,tg_main,3.2.4,59.778002197287684,
,,,,,,,,,,20.36288594803773,None,48.853560729301535,None,0.06481481481481481,-0.1935185185185185,1,0,0,0.010849953396245837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2245,tg_main,3.2.4,59.778002197287684,
,,,,,,,,,,,,,,,,,,,,,50.498110152664594,None,0.03611111111111111,-0.011111111111111112,1,0,0,continue_text,0.012428049929440022,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2245,tg_main,3.2.4,59.778002197287684,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,50.498110152664594,None,,,,,,,
