instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,gram01.started,gram01.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.39506056951359,None,-0.19722222222222222,-0.4546296296296296,1,0,0,text_2,0.006368591450154781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0003,tg_main,3.2.4,59.66356777639852,
,,,,,,,,,,11.39506056951359,None,12.762831562315114,None,0.01574074074074074,-0.11666666666666667,1,0,0,0.01054224162362516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0003,tg_main,3.2.4,59.66356777639852,
,,,,,,,,,,,,,,,,,,,,,14.131976989563555,None,0.06111111111111111,-0.024074074074074074,1,0,0,continue_text,0.009672980173490942,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_03_0003,tg_main,3.2.4,59.66356777639852,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,14.131976989563555,None,,,,,,,
