instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.632366678095423,None,-0.14074074074074075,-0.475,1,0,0,text_2,0.00632171577308327,None,,,,,,,,,,,,1,001,2019_Nov_02_1614,tg_main,3.2.4,60.19271924233946,
,,,,,,,,,,8.632366678095423,None,10.273427108884789,None,-0.016666666666666666,-0.3685185185185185,1,0,0,0.009825044078752398,None,1,001,2019_Nov_02_1614,tg_main,3.2.4,60.19271924233946,
