instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.979158204398118,None,-0.16018518518518518,-0.47129629629629627,1,0,0,text_2,0.00987948663532734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1847,tg_main,3.2.4,60.2575098547085,
,,,,,,,,,,8.979158204398118,None,11.02537868055515,None,-0.0787037037037037,-0.3611111111111111,1,0,0,0.009405602584592998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1847,tg_main,3.2.4,60.2575098547085,
,,,,,,,,,,,,,,,,,,,,,11.677019297843799,None,0.06574074074074074,-0.011111111111111112,1,0,0,continue_text,0.007672199630178511,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1847,tg_main,3.2.4,60.2575098547085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,11.677019297843799,None,,,,,,,
