instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10.327243951847777,None,0.04537037037037037,-0.47314814814814815,1,0,0,text_2,0.007537885336205363,None,,,,,,,,,,,,1,001,2019_Nov_02_1520,tg_main,3.2.4,60.00962712646938,
,,,,,,,,,,10.327243951847777,None,142.6316168832127,None,0.10833333333333334,-0.16296296296296298,1,0,0,0.010916740982793272,None,1,001,2019_Nov_02_1520,tg_main,3.2.4,60.00962712646938,
