instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,participant,session,date,expName,psychopyVersion,frameRate,
37.02578771125991,None,-0.03981481481481482,-0.42962962962962964,1,0,0,text_2,0.0007507050177082419,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1620,tg_main,3.2.4,60.33382757298858,
,,,,,,,,,,37.02578771125991,None,119.42200312425848,None,0.06388888888888888,-0.38425925925925924,1,0,0,0.009944283054210246,None,,,,,,,,,,,,,1,001,2019_Nov_02_1620,tg_main,3.2.4,60.33382757298858,
,,,,,,,,,,,,,,,,,,,,,119.97184571286198,None,-0.7657407407407407,0.36203703703703705,1,0,0,one,0.011978059075772762,None,,,1,001,2019_Nov_02_1620,tg_main,3.2.4,60.33382757298858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.97184571286198,None,,,,,,,
