instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.518899041693658,None,0.07407407407407407,-0.44814814814814813,1,0,0,text_2,1.644075382500887e-05,None,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1614,tg_main,3.2.4,59.90981899468973,
,,,,,,,,,,8.518899041693658,None,9.836564050638117,None,0.062037037037037036,-0.4,1,0,0,0.012745432555675507,None,,,,,,,,,,,1,001,2019_Nov_02_1614,tg_main,3.2.4,59.90981899468973,
,,,,,,,,,,,,,,,,,,,,,10.389037179178558,None,-0.6833333333333333,0.28888888888888886,1,0,0,one,0.012926907977089286,None,1,001,2019_Nov_02_1614,tg_main,3.2.4,59.90981899468973,
