instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19.709662700013723,None,-0.18611111111111112,-0.4444444444444444,1,0,0,text_2,0.013516233302652836,None,,,,,,,,,,,,5,001,2019_Nov_06_1508,tg_dr_set2,3.2.4,None,
,,,,,,,,,,19.709662700013723,None,29.258544499985874,None,-0.03981481481481482,-0.18333333333333332,1,0,0,0.010053466656245291,None,5,001,2019_Nov_06_1508,tg_dr_set2,3.2.4,None,
