trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,this_trial,tangram_set,instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,31.676111500000843,None,-0.04351851851851852,-0.4675925925925926,1,0,0,text_2,0.005606400063697947,None,,,,,,,,,,,,1,001,2019_Nov_03_1905,tg_main,3.2.4,59.70972713183003,
,,,,,,,,,,,,,,,,31.676111500000843,None,32.82279280000148,None,0.058333333333333334,-0.037037037037037035,1,0,0,0.011144950000016252,None,1,001,2019_Nov_03_1905,tg_main,3.2.4,59.70972713183003,
