instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
24.321940205292776,None,0.013888888888888888,-0.009259259259259259,1,0,0,0.012955580023117363,None,,,,,,,,,,,,1,001,2019_Nov_02_1348,tg_main,3.2.4,60.00020478456326,
,,,,,,,,,24.321940205292776,None,47.161659310921095,None,0.013888888888888888,-0.009259259259259259,1,0,0,0.014180283062160015,None,1,001,2019_Nov_02_1348,tg_main,3.2.4,60.00020478456326,
