instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
16.233425199985504,None,0.01574074074074074,-0.44537037037037036,1,0,0,text_2,0.004807550081750378,None,,,,,,,,,,,,1,001,2019_Nov_04_2312,tg_main,3.2.4,59.89307887373741,
,,,,,,,,,,16.233425199985504,None,16.84540989997913,None,-0.04814814814814815,0.008333333333333333,1,0,0,0.01210819001425989,None,1,001,2019_Nov_04_2312,tg_main,3.2.4,59.89307887373741,
