instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14.921298840548843,None,0.14074074074074075,-0.45555555555555555,1,0,0,text_2,0.012745375861413777,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1617,tg_main,3.2.4,59.60368512726799,
,,,,,,,,,,14.921298840548843,None,16.971055526984856,None,0.06574074074074074,-0.375,1,0,0,0.010930564720183611,None,,,,,,,,,,,,,1,001,2019_Nov_02_1617,tg_main,3.2.4,59.60368512726799,
,,,,,,,,,,,,,,,,,,,,,18.11707837122958,None,-0.7185185185185186,0.34074074074074073,1,0,0,one,0.01378126465715468,None,,,1,001,2019_Nov_02_1617,tg_main,3.2.4,59.60368512726799,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.11707837122958,19.122156269149855,,,,,,,
