instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,tangram1.started,tangram1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.334202594822273,None,0.03981481481481482,-0.4527777777777778,1,0,0,text_2,0.006425366387702525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2252,tg_main,3.2.4,60.16161160992522,
,,,,,,,,,,11.334202594822273,None,12.606680797878653,None,0.05555555555555555,0.012037037037037037,1,0,0,0.0140748112462461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2252,tg_main,3.2.4,60.16161160992522,
,,,,,,,,,,,,,,,,,,,,,13.98467585304752,None,0.009259259259259259,-0.003703703703703704,1,0,0,continue_text,0.012485336977988482,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_2252,tg_main,3.2.4,60.16161160992522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,13.98467585304752,None,,,,,,,
