instruction_text.started,instruction_text.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_2.started,text_2.stopped,text.started,text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,one.started,one.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,two.started,two.stopped,three.started,three.stopped,seven.started,seven.stopped,eight.started,eight.stopped,nine.started,nine.stopped,four.started,four.stopped,five.started,five.stopped,six.started,six.stopped,ten.started,ten.stopped,eleven.started,eleven.stopped,twelve.started,twelve.stopped,finish_trial1.started,finish_trial1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.417044693022035,None,-0.17037037037037037,-0.45740740740740743,1,0,0,text_2,0.0008272773120552301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1838,tg_main,3.2.4,60.05206429179614,
,,,,,,,,,,9.417044693022035,None,9.960279073915444,None,0.05185185185185185,0.006481481481481481,1,0,0,0.002342568594031036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1838,tg_main,3.2.4,60.05206429179614,
,,,,,,,,,,,,,,,,,,,,,13.348041943041608,None,-0.7537037037037037,0.2898148148148148,1,0,0,one,0.01468118920456618,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_02_1838,tg_main,3.2.4,60.05206429179614,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,13.348041943041608,None,,,,,,,
